-22.8020695,-47.0484829
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8020695,-47.0484829
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8020695,-47.0484829
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8020695,-47.0484829
-22.8020695,-47.0484829
-22.8171061,-47.0682201
-22.8171061,-47.0682201
-22.8171061,-47.0682201
